Cruise,Date,Region,Reef,DataSource,CapMeth,Trap#,Species,LthStd,LthFrk,LthTot,WtTot,FrameWt,Sex,GonadWt
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,22.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,23.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,23.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,21.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,1,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,15,Choerodon venustus,0,26,0,0,0,,0
5,25/08/1989,Swains Sth,Pike,Res,Handline,0,Plectropomus leopardus,0,30.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,24.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,24,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,24.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,25,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,25,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,24.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,15,Abalistes stellaris,0,30,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,22,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,15,Choerodon venustus,0,22.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,22,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Abalistes stellaris,0,20.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,23,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,20.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,23.5,0,0,0,,0
5,25/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,22.5,0,208,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lutjanus amabilis (=adetii),0,21.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Choerodon venustus,0,23,0,225,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,20.5,0,179,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,23,0,218,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,23.5,0,239,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,25,0,331,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,22.5,0,312,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,15,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus miniatus,0,33,0,610,0,,0.4
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus miniatus,0,36,0,790,0,,2
5,22/08/1989,Swains Sth,Banana,Res,Trap,2,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,22.5,0,201,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,20,0,178,0,F,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,22,0,203,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,21.5,0,195,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,22,0,215,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,23.5,0,243,0,F,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Abalistes stellaris,0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,22,0,223,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,21.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,24.5,0,270,0,M,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,26,0,308,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,22.5,0,319,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Abalistes stellaris,0,21,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,21,0,164,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Choerodon venustus,0,28,0,425,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus miniatus,0,36,0,900,0,,1.6
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus miniatus,0,28,0,400,0,,1
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus variegatus,0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus variegatus,0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,23,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25,0,278,0,F,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,343,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Choerodon venustus,0,27,0,370,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Choerodon venustus,0,23.5,0,260,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,21,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lethrinus variegatus,0,21.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,14,Choerodon venustus,0,30.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lutjanus amabilis (=adetii),0,22.5,0,225,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,23,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,28.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,22,0,210,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,25,0,285,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Abalistes stellaris,0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,23,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Abalistes stellaris,0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,17,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Abalistes stellaris,0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,12,Lethrinus variegatus,0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus variegatus,0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus variegatus,0,20,0,152,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus variegatus,0,23.5,0,237,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus variegatus,0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,18,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Abalistes stellaris,0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,26.5,0,315,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,29,0,429,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,20.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,19,Lethrinus variegatus,0,24,0,276,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,20.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,12,Lethrinus variegatus,0,23,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,16,Lethrinus variegatus,0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,16,Lutjanus amabilis (=adetii),0,29.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,20,Lutjanus amabilis (=adetii),0,31,0,584,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,12,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,12,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,11,Lethrinus variegatus,0,20,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus variegatus,0,28,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,5,Lethrinus variegatus,0,17.5,0,94,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,29.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,25,0,298,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,5,Lethrinus miniatus,0,22.5,0,253,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,28,0,420,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,7,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lethrinus variegatus,0,21.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lethrinus variegatus,0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lutjanus amabilis (=adetii),0,25,0,261,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,3,Lethrinus variegatus,0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lethrinus variegatus,0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lethrinus variegatus,0,21.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lethrinus variegatus,0,21.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,23,Lethrinus variegatus,0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,23,Lethrinus variegatus,0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,5,Lethrinus variegatus,0,20.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,3,Lethrinus variegatus,0,23,0,250,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,6,Lethrinus variegatus,0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,7,Lethrinus variegatus,0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,7,Lethrinus variegatus,0,24,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,7,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,7,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,7,Lutjanus amabilis (=adetii),0,28.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,3,Lethrinus variegatus,0,23.5,0,0,0,,0
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,31.6,0,555,0,F,1.4
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,32,0,650,0,,1.4
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,36.4,0,850,0,F,1.4
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,38,0,1010,0,F,1.2
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,36.5,0,890,0,F,1.4
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,50.5,0,2550,0,F,10
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lethrinus variegatus,0,23,0,0,0,,0
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,34.5,0,760,0,F,1.6
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lutjanus vitta,0,26.5,0,280,0,,0
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,30.5,0,525,0,F,3.4
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,45.8,0,1800,0,M,2.5
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,31,0,500,0,F,0.8
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,45.2,0,1920,0,M,1.4
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,47,0,2000,0,M,3
5,23/08/1989,Swains Sth,Banana,Res,Trap,11,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,45,0,1650,0,M,2.6
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lethrinus variegatus,0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Plectropomus leopardus,0,35,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,26/08/1989,Swains Sth,Pike,Res,Handline,0,Lethrinus miniatus,0,39.5,0,0,0,F,2.2
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,26,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,23,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,23,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lutjanus vitta,0,26,0,275,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,22,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,22,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Choerodon venustus,0,27,0,370,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Lethrinus variegatus,0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Lethrinus variegatus,0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Lethrinus variegatus,0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Lethrinus variegatus,0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Plectropomus leopardus,0,58.5,0,3100,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Lutjanus amabilis (=adetii),0,28,0,423,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,21,Lethrinus variegatus,0,22.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,9,Lethrinus variegatus,0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,24,Lutjanus amabilis (=adetii),0,25.5,0,337,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,12,Lutjanus amabilis (=adetii),0,25.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lethrinus variegatus,0,23.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
5,22/08/1989,Swains Sth,Banana,Res,Trap,13,Lutjanus amabilis (=adetii),0,23,0,0,0,,0
